% MIN=0	-1	-0.3	-0.3	-1	0	
% MAX=5	1	0.3	0.3	1	250	
% SCALE=1	0.5	0.1	0.1	1	100	
% DEC=3	3	4	4	4	1	
% DEF="Time" t / s	"Voltage" U_1 / V	"Current" I_1 / A	"New Quantity" I_a / A	"New Quantity" P / W	"Frequency" f / Hz	
0.686	0.31	0.0033	NAN	NAN	NAN	
0.688	0.31	0.0036	NAN	NAN	NAN	
0.69	0.31	0.0042	NAN	NAN	NAN	
0.692	0.315	0.00375	NAN	NAN	NAN	
0.694	0.315	0.00345	0.00372	-0.0011718	NAN	
0.696	0.315	0.00345	NAN	NAN	NAN	
0.698	0.315	0.00375	NAN	NAN	NAN	
0.7	0.315	0.00375	NAN	NAN	NAN	
0.702	0.32	0.00375	NAN	NAN	NAN	
0.704	0.32	0.00345	0.00345	-0.001104	NAN	
0.706	0.32	0.003	NAN	NAN	NAN	
0.708	0.32	0.0033	NAN	NAN	NAN	
0.71	0.32	0.0039	NAN	NAN	NAN	
0.712	0.32	0.00375	NAN	NAN	NAN	
0.714	0.325	0.00345	0.0036	-0.00117	NAN	
0.716	0.325	0.0033	NAN	NAN	NAN	
0.718	0.325	0.0036	NAN	NAN	NAN	
0.72	0.325	0.00405	NAN	NAN	NAN	
0.722	0.325	0.00375	NAN	NAN	NAN	
0.724	0.33	0.0036	0.0036	-0.001188	NAN	
0.726	0.33	0.00315	NAN	NAN	NAN	
0.728	0.33	0.00345	NAN	NAN	NAN	
0.73	0.33	0.00375	NAN	NAN	NAN	
0.732	0.33	0.00375	NAN	NAN	NAN	
0.734	0.33	0.0036	0.0036	-0.001188	NAN	
0.736	0.335	0.0033	NAN	NAN	NAN	
0.738	0.335	0.0036	NAN	NAN	NAN	
0.74	0.335	0.00405	NAN	NAN	NAN	
0.742	0.335	0.0039	NAN	NAN	NAN	
0.744	0.335	0.0033	0.00369	-0.00123615	NAN	
0.746	0.34	0.0033	NAN	NAN	NAN	
0.748	0.34	0.0039	NAN	NAN	NAN	
0.75	0.34	0.00375	NAN	NAN	NAN	
0.752	0.34	0.0039	NAN	NAN	NAN	
0.754	0.34	0.0036	0.00357	-0.0012138	NAN	
0.756	0.34	0.00315	NAN	NAN	NAN	
0.758	0.345	0.00345	NAN	NAN	NAN	
0.76	0.345	0.00375	NAN	NAN	NAN	
0.762	0.345	0.00375	NAN	NAN	NAN	
0.764	0.345	0.0036	0.0036	-0.001242	NAN	
0.766	0.345	0.0033	NAN	NAN	NAN	
0.768	0.35	0.0036	NAN	NAN	NAN	
0.77	0.35	0.0039	NAN	NAN	NAN	
0.772	0.35	0.0036	NAN	NAN	NAN	
0.774	0.35	0.0033	0.00366	-0.001281	NAN	
0.776	0.35	0.0036	NAN	NAN	NAN	
0.778	0.35	0.0039	NAN	NAN	NAN	
0.78	0.355	0.00375	NAN	NAN	NAN	
0.782	0.355	0.0039	NAN	NAN	NAN	
0.784	0.355	0.0036	0.0036	-0.001278	NAN	
0.786	0.355	0.00345	NAN	NAN	NAN	
0.788	0.355	0.0033	NAN	NAN	NAN	
0.79	0.36	0.0039	NAN	NAN	NAN	
0.792	0.36	0.0039	NAN	NAN	NAN	
0.794	0.36	0.00345	0.00363	-0.0013068	NAN	
0.796	0.36	0.0033	NAN	NAN	NAN	
0.798	0.36	0.0036	NAN	NAN	NAN	
0.8	0.36	0.0039	NAN	NAN	NAN	
0.802	0.365	0.00375	NAN	NAN	NAN	
0.804	0.365	0.0033	0.00357	-0.00130305	NAN	
0.806	0.365	0.0033	NAN	NAN	NAN	
0.808	0.365	0.0036	NAN	NAN	NAN	
0.81	0.365	0.00375	NAN	NAN	NAN	
0.812	0.37	0.0039	NAN	NAN	NAN	
0.814	0.37	0.00345	0.0036	-0.001332	NAN	
0.816	0.37	0.00345	NAN	NAN	NAN	
0.818	0.37	0.00345	NAN	NAN	NAN	
0.82	0.37	0.00405	NAN	NAN	NAN	
0.822	0.37	0.00405	NAN	NAN	NAN	
0.824	0.375	0.00345	0.00372	-0.001395	NAN	
0.826	0.375	0.00345	NAN	NAN	NAN	
0.828	0.375	0.0036	NAN	NAN	NAN	
0.83	0.375	0.0039	NAN	NAN	NAN	
0.832	0.375	0.0039	NAN	NAN	NAN	
0.834	0.38	0.00375	0.00369	-0.0014022	NAN	
0.836	0.38	0.0033	NAN	NAN	NAN	
0.838	0.38	0.0036	NAN	NAN	NAN	
0.84	0.38	0.00375	NAN	NAN	NAN	
0.842	0.38	0.0039	NAN	NAN	NAN	
0.844	0.38	0.0036	0.00366	-0.0013908	NAN	
0.846	0.385	0.0033	NAN	NAN	NAN	
0.848	0.385	0.00375	NAN	NAN	NAN	
0.85	0.385	0.00405	NAN	NAN	NAN	
0.852	0.385	0.0039	NAN	NAN	NAN	
0.854	0.385	0.0033	0.00366	-0.0014091	NAN	
0.856	0.39	0.00345	NAN	NAN	NAN	
0.858	0.39	0.0036	NAN	NAN	NAN	
0.86	0.39	0.0039	NAN	NAN	NAN	
0.862	0.39	0.0039	NAN	NAN	NAN	
0.864	0.39	0.0036	0.00369	-0.0014391	NAN	
0.866	0.39	0.00345	NAN	NAN	NAN	
0.868	0.395	0.0036	NAN	NAN	NAN	
0.87	0.395	0.0039	NAN	NAN	NAN	
0.872	0.395	0.0039	NAN	NAN	NAN	
0.874	0.395	0.0033	0.00363	-0.00143385	NAN	
0.876	0.395	0.0033	NAN	NAN	NAN	
0.878	0.4	0.00375	NAN	NAN	NAN	
0.88	0.4	0.00405	NAN	NAN	NAN	
0.882	0.4	0.00375	NAN	NAN	NAN	
0.884	0.4	0.00345	0.00366	-0.001464	NAN	
0.886	0.4	0.00345	NAN	NAN	NAN	
0.888	0.4	0.0036	NAN	NAN	NAN	
0.89	0.405	0.0039	NAN	NAN	NAN	
0.892	0.405	0.00375	NAN	NAN	NAN	
0.894	0.405	0.0036	0.0036	-0.001458	NAN	
0.896	0.405	0.0033	NAN	NAN	NAN	
0.898	0.405	0.00345	NAN	NAN	NAN	
0.9	0.41	0.0039	NAN	NAN	NAN	
0.902	0.41	0.00405	NAN	NAN	NAN	
0.904	0.41	0.0036	0.00372	-0.0015252	NAN	
0.906	0.41	0.00345	NAN	NAN	NAN	
0.908	0.41	0.0036	NAN	NAN	NAN	
0.91	0.41	0.0039	NAN	NAN	NAN	
0.912	0.415	0.0036	NAN	NAN	NAN	
0.914	0.415	0.00345	0.00357	-0.00148155	NAN	
0.916	0.415	0.00345	NAN	NAN	NAN	
0.918	0.415	0.00345	NAN	NAN	NAN	
0.92	0.415	0.00375	NAN	NAN	NAN	
0.922	0.42	0.0039	NAN	NAN	NAN	
0.924	0.42	0.0036	0.0036	-0.001512	NAN	
0.926	0.42	0.0033	NAN	NAN	NAN	
0.928	0.42	0.00345	NAN	NAN	NAN	
0.93	0.42	0.0042	NAN	NAN	NAN	
0.932	0.42	0.00405	NAN	NAN	NAN	
0.934	0.425	0.00345	0.00378	-0.0016065	NAN	
0.936	0.425	0.00345	NAN	NAN	NAN	
0.938	0.425	0.00375	NAN	NAN	NAN	
0.94	0.425	0.0042	NAN	NAN	NAN	
0.942	0.425	0.00405	NAN	NAN	NAN	
0.944	0.43	0.0036	0.00381	-0.0016383	NAN	
0.946	0.43	0.0036	NAN	NAN	NAN	
0.948	0.43	0.0036	NAN	NAN	NAN	
0.95	0.43	0.00405	NAN	NAN	NAN	
0.952	0.43	0.00405	NAN	NAN	NAN	
0.954	0.435	0.00375	0.00378	-0.0016443	NAN	
0.956	0.435	0.0033	NAN	NAN	NAN	
0.958	0.435	0.00375	NAN	NAN	NAN	
0.96	0.435	0.00435	NAN	NAN	NAN	
0.962	0.435	0.00405	NAN	NAN	NAN	
0.964	0.435	0.00345	0.00381	-0.00165735	NAN	
0.966	0.44	0.00345	NAN	NAN	NAN	
0.968	0.44	0.00375	NAN	NAN	NAN	
0.97	0.44	0.00375	NAN	NAN	NAN	
0.972	0.44	0.00405	NAN	NAN	NAN	
0.974	0.44	0.0036	0.00369	-0.0016236	NAN	
